cve_id,package_guess,cwe_id,cvss_base_score,cvss_exploitability,vuln_count_12m,days_since_patch,patch_lag_days,has_exploit,dependency_depth,maintainer_activity,severity_label
CVE-2014-0105,middleware,CWE-255,6.0,6.8,1.0,1189.0,1189.0,0,0.0,0.0,MEDIUM
CVE-2014-1932,function,CWE-59,4.4,3.4,10.0,317.0,317.0,1,0.0,0.0,MEDIUM
CVE-2014-1933,and,CWE-264,2.1,3.9,8.0,,,1,,,LOW
CVE-2013-7338,before,CWE-20,7.1,8.6,23.0,3521.0,3521.0,1,0.0,0.0,HIGH
CVE-2014-0472,function,CWE-94,5.1,4.9,11.0,311.0,311.0,0,0.0,0.0,MEDIUM
CVE-2014-3007,and,CWE-78,10.0,10.0,9.0,,,0,,,HIGH
CVE-2014-1934,and,CWE-59,3.3,3.4,10.0,,,0,,,LOW
CVE-2013-5655,traversal,CWE-22,6.4,10.0,3.0,,,0,,,MEDIUM
CVE-2013-7040,before,CWE-310,4.3,8.6,26.0,3494.0,3494.0,0,0.0,0.0,MEDIUM
CVE-2013-4346,function,CWE-310,4.3,8.6,14.0,284.0,284.0,0,0.0,0.0,MEDIUM
CVE-2013-4347,and,CWE-310,5.8,8.6,11.0,,,0,,,MEDIUM
CVE-2013-7323,before,NVD-CWE-Other,7.5,10.0,27.0,3473.0,3473.0,1,0.0,0.0,HIGH
CVE-2014-2967,before,CWE-78,10.0,10.0,29.0,3445.0,3445.0,0,0.0,0.0,HIGH
CVE-2014-3589,and,CWE-20,5.0,10.0,10.0,,,0,,,MEDIUM
CVE-2014-0485,and,CWE-94,7.5,10.0,11.0,,,1,,,HIGH
CVE-2014-5340,wato,CWE-94,9.3,8.6,1.0,4242.0,4242.0,0,0.0,0.83,HIGH
CVE-2012-5485,before,CWE-94,6.8,8.6,28.0,3360.0,3360.0,0,0.0,0.0,MEDIUM
CVE-2012-5487,sandbox,CWE-264,8.5,6.8,1.0,,,0,,,HIGH
CVE-2012-5488,before,CWE-94,5.0,10.0,29.0,3360.0,3360.0,0,0.0,0.0,MEDIUM
CVE-2012-5493,before,CWE-94,8.5,6.8,30.0,3360.0,3360.0,0,0.0,0.0,HIGH
CVE-2012-5494,scripting,CWE-79,4.3,8.6,7.0,,,0,,,MEDIUM
CVE-2012-5495,before,CWE-94,5.0,10.0,31.0,3360.0,3360.0,0,0.0,0.0,MEDIUM
CVE-2012-5499,before,CWE-399,5.0,10.0,32.0,3360.0,3360.0,0,0.0,0.0,MEDIUM
CVE-2012-5506,before,CWE-399,5.0,10.0,33.0,3360.0,3360.0,0,0.0,0.0,MEDIUM
CVE-2014-7144,keystonemiddleware,CWE-310,4.3,8.6,1.0,4240.0,4240.0,0,9.0,1.17,MEDIUM
CVE-2014-7185,overflow,CWE-189,6.4,10.0,5.0,2584.0,2584.0,1,0.0,0.0,MEDIUM
CVE-2014-1829,before,CWE-200,5.0,10.0,35.0,3345.0,3345.0,0,0.0,0.0,MEDIUM
CVE-2014-1830,before,CWE-200,5.0,10.0,36.0,3345.0,3345.0,0,0.0,0.0,MEDIUM
CVE-2014-3593,injection,CWE-94,6.0,6.8,4.0,,,0,,,MEDIUM
CVE-2014-1927,function,CWE-20,7.5,10.0,11.0,126.0,126.0,1,0.0,0.0,HIGH
CVE-2014-1928,function,CWE-20,4.6,3.9,12.0,126.0,126.0,1,0.0,0.0,MEDIUM
CVE-2014-1929,and,CWE-20,4.4,3.4,12.0,,,0,,,MEDIUM
CVE-2011-4103,before,CWE-20,7.5,10.0,37.0,3334.0,3334.0,0,0.0,0.0,HIGH
CVE-2011-4104,method,CWE-20,7.5,10.0,1.0,,,0,,,HIGH
CVE-2014-2667,condition,CWE-362,3.3,3.4,2.0,2328.0,2328.0,0,0.0,0.0,LOW
CVE-2014-9365,clients,NVD-CWE-Other,5.8,8.6,1.0,4240.0,4240.0,1,1.0,0.33,MEDIUM
CVE-2013-2131,string,CWE-134,5.0,10.0,1.0,,,0,,,MEDIUM
CVE-2014-8165,uses,CWE-345,10.0,10.0,1.0,,,0,,,HIGH
CVE-2015-2316,function,CWE-399,5.0,10.0,11.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2015-0692,devices,CWE-264,7.2,3.9,1.0,,,0,,,HIGH
CVE-2015-0693,devices,CWE-20,7.2,3.9,2.0,,,0,,,HIGH
CVE-2015-1852,middleware,CWE-17,4.3,8.6,1.0,822.0,822.0,0,0.0,0.0,MEDIUM
CVE-2015-3446,before,CWE-94,9.3,8.6,38.0,3147.0,3147.0,0,0.0,0.0,HIGH
CVE-2015-1950,through,CWE-255,4.6,3.9,2.0,,,0,,,MEDIUM
CVE-2015-4231,interpreter,CWE-264,3.6,3.9,1.0,,,0,,,LOW
CVE-2015-4234,and,CWE-264,7.2,3.9,21.0,,,0,,,HIGH
CVE-2014-2331,and,CWE-94,8.5,6.8,31.0,,,0,,,HIGH
CVE-2015-5652,search,NVD-CWE-Other,7.2,3.9,1.0,,,0,,,HIGH
CVE-2015-7828,and,CWE-20,10.0,10.0,31.0,,,0,,,HIGH
CVE-2015-5242,does,CWE-94,6.0,6.8,2.0,,,0,,,MEDIUM
CVE-2015-5306,when,CWE-254,6.8,8.6,1.0,3613.0,3613.0,0,0.0,0.17,MEDIUM
CVE-2015-7489,before,CWE-264,7.8,1.8,51.0,2903.0,2903.0,0,0.0,0.0,HIGH
CVE-2016-1494,verify,CWE-20,5.3,3.9,1.0,481.0,481.0,1,1.0,0.0,MEDIUM
CVE-2015-7546,identity,CWE-522,7.5,1.6,1.0,3441.0,3441.0,0,1.0,0.0,HIGH
CVE-2016-2533,overflow,CWE-119,6.5,2.8,2.0,2031.0,2031.0,0,0.0,0.0,MEDIUM
CVE-2013-7440,function,CWE-19,5.9,2.2,17.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2016-0772,smtplib,CWE-693,6.5,2.2,1.0,,,0,,,MEDIUM
CVE-2016-5636,overflow,CWE-190,9.8,3.9,4.0,1889.0,1889.0,0,0.0,0.0,CRITICAL
CVE-2016-5699,injection,CWE-113,6.1,2.8,1.0,,,1,,,MEDIUM
CVE-2016-4972,before,CWE-20,9.8,3.9,45.0,2633.0,2633.0,0,0.0,0.0,CRITICAL
CVE-2016-9949,issue,CWE-94,7.8,1.8,3.0,1887.0,1887.0,1,0.0,0.0,HIGH
CVE-2016-9950,issue,CWE-22,7.8,1.8,4.0,1887.0,1887.0,1,0.0,0.0,HIGH
CVE-2016-5851,before,CWE-611,8.8,2.8,30.0,2547.0,2547.0,0,0.0,0.0,HIGH
CVE-2016-6580,implementation,CWE-399,7.5,3.9,8.0,,,0,,,HIGH
CVE-2016-6581,implementation,CWE-399,7.5,3.9,9.0,,,0,,,HIGH
CVE-2016-9015,and,CWE-295,3.7,2.2,24.0,,,0,,,LOW
CVE-2016-7036,before,CWE-361,9.8,3.9,30.0,2514.0,2514.0,0,0.0,0.0,CRITICAL
CVE-2013-7459,buffer,CWE-119,9.8,3.9,1.0,1363.0,1363.0,1,0.0,0.0,CRITICAL
CVE-2016-4043,through,CWE-264,4.9,1.2,9.0,,,0,,,MEDIUM
CVE-2017-7235,issue,CWE-20,8.8,2.8,12.0,1791.0,1791.0,0,0.0,0.0,HIGH
CVE-2017-5524,through,CWE-134,4.3,2.8,10.0,,,0,,,MEDIUM
CVE-2015-6531,with,CWE-94,7.8,1.8,1.0,726.0,726.0,1,0.0,0.0,HIGH
CVE-2017-9462,before,CWE-732,8.8,2.8,28.0,2380.0,2380.0,0,0.0,0.0,HIGH
CVE-2015-3220,tlslite,CWE-119,7.5,3.9,1.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2017-2810,exploitable,NVD-CWE-noinfo,7.5,1.6,1.0,,,1,,,HIGH
CVE-2017-9807,issue,CWE-94,9.8,3.9,18.0,1700.0,1700.0,1,0.0,0.0,CRITICAL
CVE-2017-10803,and,CWE-502,6.5,0.6,54.0,,,0,,,MEDIUM
CVE-2015-2674,allows,CWE-295,5.9,2.2,17.0,660.0,660.0,0,0.0,0.0,MEDIUM
CVE-2014-4616,index,CWE-129,5.9,2.2,1.0,2957.0,2957.0,1,0.0,0.83,MEDIUM
CVE-2015-3206,function,CWE-287,8.1,2.2,3.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2017-1002150,and,CWE-601,6.1,2.8,113.0,,,0,,,MEDIUM
CVE-2017-2809,exploitable,CWE-94,7.5,1.6,2.0,,,1,,,HIGH
CVE-2017-12301,vulnerability,CWE-20,6.7,0.8,26.0,,,0,,,MEDIUM
CVE-2017-16615,exploitable,NVD-CWE-noinfo,9.8,3.9,3.0,,,0,,,CRITICAL
CVE-2017-16616,exploitable,NVD-CWE-noinfo,9.8,3.9,4.0,,,0,,,CRITICAL
CVE-2017-16618,exploitable,NVD-CWE-noinfo,9.8,3.9,5.0,,,1,,,CRITICAL
CVE-2017-16763,exploitable,NVD-CWE-noinfo,9.8,3.9,6.0,,,1,,,CRITICAL
CVE-2017-16764,exploitable,NVD-CWE-noinfo,9.8,3.9,7.0,,,1,,,CRITICAL
CVE-2017-0906,before,CWE-918,9.8,3.9,28.0,2220.0,2220.0,0,0.0,0.0,CRITICAL
CVE-2017-1000246,package,CWE-330,5.3,3.9,2.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2017-1000158,vulnerable,CWE-190,9.8,3.9,56.0,,,0,,,CRITICAL
CVE-2017-12340,vulnerability,CWE-284,4.2,0.8,18.0,,,0,,,MEDIUM
CVE-2017-17522,through,CWE-74,8.8,2.8,17.0,,,0,,,HIGH
CVE-2017-1000433,version,CWE-287,8.1,2.2,5.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2017-1000483,private,NVD-CWE-noinfo,6.5,2.8,1.0,957.0,957.0,0,0.0,0.0,MEDIUM
CVE-2018-5773,issue,CWE-79,6.1,2.8,31.0,1490.0,1490.0,0,0.0,0.0,MEDIUM
CVE-2018-6353,console,CWE-78,7.8,1.8,2.0,2910.0,2910.0,1,1.0,0.5,HIGH
CVE-2018-6461,before,CWE-426,7.8,1.8,28.0,2137.0,2137.0,1,0.0,0.0,HIGH
CVE-2018-1000030,vulnerable,CWE-416,3.6,1.0,46.0,,,0,,,LOW
CVE-2018-0015,malicious,CWE-862,9.8,3.9,1.0,,,0,,,CRITICAL
CVE-2017-18207,function,CWE-369,6.5,2.8,3.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2018-1000117,version,CWE-120,6.7,0.8,20.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2018-7889,calls,CWE-502,7.8,1.8,1.0,1175.0,1175.0,1,0.0,0.0,HIGH
CVE-2014-3539,the,NVD-CWE-noinfo,9.8,3.9,93.0,0.0,0.0,0,0.0,0.0,CRITICAL
CVE-2018-0023,open,CWE-276,5.5,1.8,1.0,,,0,,,MEDIUM
CVE-2018-2753,the,NVD-CWE-noinfo,6.0,0.8,94.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2017-2592,before,CWE-532,5.9,1.5,29.0,2044.0,2044.0,0,0.0,0.0,MEDIUM
CVE-2018-1060,python,CWE-20,7.5,3.9,1.0,,,1,,,HIGH
CVE-2018-1061,python,CWE-20,6.5,2.8,2.0,,,0,,,MEDIUM
CVE-2018-10903,flaw,CWE-20,7.5,3.9,4.0,,,0,,,HIGH
CVE-2018-3650,module,CWE-20,7.8,1.8,6.0,,,0,,,HIGH
CVE-2018-14572,call,CWE-78,7.8,1.8,1.0,0.0,0.0,1,0.0,0.0,HIGH
CVE-2018-12175,install,CWE-276,7.8,1.8,1.0,,,0,,,HIGH
CVE-2018-1000802,version,CWE-77,9.8,3.9,35.0,0.0,0.0,0,0.0,0.0,CRITICAL
CVE-2018-17175,the,NVD-CWE-noinfo,5.3,3.9,79.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2018-14647,elementtree,CWE-335,7.5,3.9,1.0,,,0,,,HIGH
CVE-2018-1000807,pyopenssl,CWE-416,8.1,2.2,1.0,2854.0,2854.0,0,6.0,1.17,HIGH
CVE-2018-1000808,pyopenssl,CWE-404,5.9,2.2,2.0,2854.0,2854.0,0,6.0,1.17,MEDIUM
CVE-2018-14649,was,CWE-77,9.8,3.9,29.0,746.0,746.0,1,0.0,0.0,CRITICAL
CVE-2018-18074,package,CWE-522,7.5,3.9,2.0,0.0,0.0,1,0.0,0.0,HIGH
CVE-2015-5159,before,CWE-20,7.5,3.9,24.0,1869.0,1869.0,0,0.0,0.0,HIGH
CVE-2018-6012,feature,CWE-94,9.8,3.9,1.0,,,1,,,CRITICAL
CVE-2018-19646,scripts,CWE-78,9.8,3.9,1.0,1833.0,1833.0,0,0.0,0.0,CRITICAL
CVE-2018-20061,injection,CWE-89,7.5,3.9,2.0,,,0,,,HIGH
CVE-2018-20325,vulnerability,CWE-94,9.8,3.9,72.0,,,1,,,CRITICAL
CVE-2018-20406,before,CWE-190,7.5,3.9,19.0,1815.0,1815.0,1,0.0,0.0,HIGH
CVE-2019-3575,allows,CWE-94,7.8,1.8,11.0,148.0,148.0,1,0.0,0.0,HIGH
CVE-2018-16168,and,CWE-94,9.8,3.9,106.0,,,0,,,CRITICAL
CVE-2019-6446,issue,CWE-502,9.8,3.9,26.0,1127.0,1127.0,1,0.0,0.0,CRITICAL
CVE-2019-7653,package,CWE-427,9.8,3.9,2.0,0.0,0.0,1,0.0,0.0,CRITICAL
CVE-2013-5654,allows,CWE-284,9.1,3.9,13.0,105.0,105.0,1,0.0,0.0,CRITICAL
CVE-2019-9636,through,NVD-CWE-noinfo,9.8,3.9,64.0,,,0,,,CRITICAL
CVE-2019-9740,issue,CWE-93,6.1,2.8,18.0,1071.0,1071.0,1,0.0,0.0,MEDIUM
CVE-2019-6690,allows,CWE-20,7.5,3.9,17.0,72.0,72.0,0,0.0,0.0,HIGH
CVE-2019-7537,issue,CWE-77,9.8,3.9,22.0,1063.0,1063.0,1,0.0,0.0,CRITICAL
CVE-2019-9947,issue,CWE-93,6.1,2.8,23.0,1061.0,1061.0,1,0.0,0.0,MEDIUM
CVE-2019-9948,urllib,CWE-22,9.1,3.9,1.0,,,1,,,CRITICAL
CVE-2018-16858,was,CWE-356,7.8,1.8,31.0,579.0,579.0,1,0.0,0.0,HIGH
CVE-2019-10633,eval,CWE-94,8.8,2.8,1.0,204.0,204.0,1,0.0,0.0,HIGH
CVE-2019-11236,the,CWE-93,6.1,2.8,56.0,0.0,0.0,1,0.0,0.0,MEDIUM
CVE-2017-11427,and,CWE-287,7.7,3.1,89.0,,,1,,,HIGH
CVE-2019-11324,library,CWE-295,7.5,3.9,1.0,2642.0,2642.0,0,7.0,5.83,HIGH
CVE-2019-11340,before,CWE-20,5.9,2.2,18.0,1698.0,1698.0,0,0.0,0.0,MEDIUM
CVE-2015-1326,before,CWE-20,5.7,1.5,19.0,1695.0,1695.0,0,0.0,0.0,MEDIUM
CVE-2015-1341,module,CWE-264,7.4,0.7,7.0,,,0,,,HIGH
CVE-2019-3558,servers,CWE-834,7.5,3.9,1.0,,,0,,,HIGH
CVE-2019-1727,vulnerability,CWE-264,6.7,0.8,80.0,,,0,,,MEDIUM
CVE-2019-9189,and,CWE-434,8.8,2.8,95.0,,,0,,,HIGH
CVE-2019-12761,code,CWE-94,7.5,1.6,2.0,,,1,,,HIGH
CVE-2019-10160,security,CWE-172,9.8,3.9,1.0,1847.0,1847.0,0,0.0,0.0,CRITICAL
CVE-2017-13718,supported,CWE-254,8.0,2.1,1.0,,,1,,,HIGH
CVE-2017-6900,issue,CWE-255,9.8,3.9,29.0,959.0,959.0,0,0.0,0.0,CRITICAL
CVE-2019-13404,installer,CWE-552,7.8,1.8,1.0,2499.0,2499.0,0,1.0,0.33,HIGH
CVE-2019-5629,version,CWE-427,7.8,1.8,21.0,0.0,0.0,1,0.0,0.0,HIGH
CVE-2018-20852,before,CWE-20,5.3,3.9,19.0,1613.0,1613.0,1,0.0,0.0,MEDIUM
CVE-2019-13611,issue,CWE-352,8.8,2.8,31.0,947.0,947.0,0,0.0,0.0,HIGH
CVE-2019-9848,has,CWE-94,9.8,3.9,7.0,0.0,0.0,0,0.0,0.0,CRITICAL
CVE-2019-10138,flaw,CWE-284,8.8,2.8,5.0,,,0,,,HIGH
CVE-2019-14347,allows,CWE-425,8.8,2.8,19.0,0.0,0.0,1,0.0,0.0,HIGH
CVE-2019-10099,certain,CWE-312,7.5,3.9,3.0,492.0,492.0,0,0.0,0.0,HIGH
CVE-2019-9850,typically,CWE-20,9.8,3.9,1.0,2207.0,2207.0,0,0.0,0.5,CRITICAL
CVE-2019-9851,typically,CWE-20,9.8,3.9,2.0,2207.0,2207.0,0,0.0,0.5,CRITICAL
CVE-2019-7617,the,CWE-20,7.2,3.9,49.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2019-16056,issue,NVD-CWE-noinfo,7.5,3.9,49.0,894.0,894.0,0,0.0,0.0,HIGH
CVE-2019-9855,typically,CWE-417,9.8,3.9,3.0,2186.0,2186.0,0,0.0,0.5,CRITICAL
CVE-2019-16729,before,NVD-CWE-noinfo,7.8,1.8,27.0,1541.0,1541.0,0,0.0,0.0,HIGH
CVE-2019-16935,documentation,CWE-79,6.1,2.8,1.0,0.0,0.0,1,0.0,0.0,MEDIUM
CVE-2019-17514,the,CWE-682,7.5,3.9,51.0,0.0,0.0,1,0.0,0.0,HIGH
CVE-2019-17626,through,CWE-91,9.8,3.9,56.0,,,1,,,CRITICAL
CVE-2019-17664,through,CWE-426,7.8,1.8,57.0,,,0,,,HIGH
CVE-2019-17526,issue,CWE-78,9.8,3.9,48.0,852.0,852.0,1,0.0,0.0,CRITICAL
CVE-2019-18348,issue,CWE-74,6.1,2.8,49.0,847.0,847.0,0,0.0,0.0,MEDIUM
CVE-2012-5577,keyring,CWE-276,7.5,3.9,1.0,2210.0,2210.0,0,10.0,0.17,HIGH
CVE-2009-5042,allows,CWE-668,9.1,3.9,16.0,0.0,0.0,0,0.0,0.0,CRITICAL
CVE-2019-5010,exploitable,CWE-476,7.5,3.9,3.0,,,1,,,HIGH
CVE-2013-4367,running,CWE-732,7.8,1.8,1.0,2294.0,2294.0,0,0.0,0.5,HIGH
CVE-2013-4409,vulnerability,CWE-20,9.8,3.9,27.0,,,0,,,CRITICAL
CVE-2013-5123,mirroring,CWE-287,5.9,2.2,1.0,,,0,,,MEDIUM
CVE-2019-12408,was,CWE-909,7.5,3.9,7.0,351.0,351.0,0,0.0,0.0,HIGH
CVE-2019-12410,investigating,CWE-909,7.5,3.9,1.0,,,0,,,HIGH
CVE-2019-18874,psutil,CWE-415,7.5,3.9,1.0,2269.0,2269.0,0,10.0,9.92,HIGH
CVE-2014-7143,not,CWE-295,7.5,3.9,1.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2011-4954,cobbler,CWE-269,7.8,1.8,1.0,2430.0,2430.0,0,1.0,0.5,HIGH
CVE-2014-1938,before,CWE-59,5.5,1.8,28.0,1482.0,1482.0,0,0.0,0.0,MEDIUM
CVE-2012-5578,keyring,CWE-276,6.2,2.5,2.0,2183.0,2183.0,0,10.0,0.17,MEDIUM
CVE-2019-14853,flaw,CWE-391,7.5,3.9,3.0,,,0,,,HIGH
CVE-2019-19274,and,CWE-125,7.5,3.9,64.0,,,0,,,HIGH
CVE-2019-19275,and,CWE-125,7.5,3.9,65.0,,,0,,,HIGH
CVE-2016-1000110,class,CWE-601,6.1,2.8,1.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2019-19588,validators,CWE-835,7.5,3.9,1.0,1974.0,1974.0,1,4.0,0.0,HIGH
CVE-2013-2166,version,CWE-326,9.8,3.9,21.0,0.0,0.0,1,0.0,0.0,CRITICAL
CVE-2013-2167,version,CWE-345,9.8,3.9,22.0,0.0,0.0,0,0.0,0.0,CRITICAL
CVE-2013-4245,has,CWE-20,7.3,1.3,9.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2014-8650,through,CWE-287,9.8,3.9,51.0,,,0,,,CRITICAL
CVE-2013-4867,allows,CWE-269,6.3,0.4,16.0,0.0,0.0,1,0.0,0.0,MEDIUM
CVE-2019-14859,flaw,CWE-347,9.1,3.9,5.0,,,1,,,CRITICAL
CVE-2019-19911,vulnerability,CWE-190,7.5,3.9,25.0,,,0,,,HIGH
CVE-2019-17019,was,NVD-CWE-noinfo,8.8,2.8,8.0,290.0,290.0,0,0.0,0.0,HIGH
CVE-2014-6448,before,CWE-269,7.8,1.8,32.0,1427.0,1427.0,0,0.0,0.0,HIGH
CVE-2009-3724,before,CWE-79,6.1,2.8,33.0,1427.0,1427.0,1,0.0,0.0,MEDIUM
CVE-2013-1895,module,CWE-307,7.5,3.9,2.0,,,0,,,HIGH
CVE-2020-8315,through,CWE-427,5.5,1.8,56.0,,,0,,,MEDIUM
CVE-2020-5215,before,CWE-754,5.0,0.8,35.0,1414.0,1414.0,1,0.0,0.0,MEDIUM
CVE-2020-8492,through,CWE-400,6.5,2.8,57.0,,,1,,,MEDIUM
CVE-2019-9674,through,CWE-400,7.5,3.9,59.0,,,0,,,HIGH
CVE-2014-6262,format,CWE-134,7.5,3.9,1.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2013-5106,vulnerability,CWE-20,8.8,2.8,24.0,,,1,,,HIGH
CVE-2015-5216,server,CWE-79,6.1,2.8,1.0,,,0,,,MEDIUM
CVE-2014-4650,module,CWE-22,9.8,3.9,3.0,,,1,,,CRITICAL
CVE-2019-4000,neutralization,CWE-94,7.8,1.8,1.0,,,1,,,HIGH
CVE-2020-7212,function,CWE-400,7.5,3.9,2.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2013-1753,function,NVD-CWE-noinfo,7.5,3.9,3.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2020-10799,svglib,CWE-611,9.8,3.9,1.0,2324.0,2324.0,1,2.0,1.0,CRITICAL
CVE-2020-5252,package,CWE-807,5.0,0.6,3.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2020-1747,vulnerability,CWE-20,9.8,3.9,26.0,,,0,,,CRITICAL
CVE-2019-15795,only,CWE-327,4.7,1.6,1.0,252.0,252.0,0,1.0,0.0,MEDIUM
CVE-2019-15796,check,CWE-287,4.7,1.6,1.0,,,0,,,MEDIUM
CVE-2020-11888,through,CWE-79,6.1,2.8,45.0,,,1,,,MEDIUM
CVE-2020-5740,allows,CWE-427,7.8,1.8,13.0,0.0,0.0,1,0.0,0.0,HIGH
CVE-2019-15790,reads,CWE-250,2.8,1.1,1.0,,,1,,,LOW
CVE-2020-5741,allows,CWE-502,7.2,1.2,14.0,0.0,0.0,1,0.0,0.0,HIGH
CVE-2020-11057,through,CWE-94,9.9,3.1,45.0,,,1,,,CRITICAL
CVE-2020-11073,before,CWE-77,7.9,1.5,40.0,1308.0,1308.0,1,0.0,0.0,HIGH
CVE-2020-13144,when,CWE-94,8.8,2.8,1.0,1977.0,1977.0,1,0.0,0.17,HIGH
CVE-2020-13258,through,CWE-79,6.1,2.8,46.0,,,1,,,MEDIUM
CVE-2020-1171,remote,NVD-CWE-noinfo,8.8,2.8,4.0,,,0,,,HIGH
CVE-2020-1192,remote,NVD-CWE-noinfo,7.8,1.8,5.0,,,0,,,HIGH
CVE-2020-13388,exploitable,CWE-78,9.8,3.9,7.0,,,1,,,CRITICAL
CVE-2019-20807,before,CWE-78,5.3,1.8,40.0,1293.0,1293.0,0,0.0,0.0,MEDIUM
CVE-2020-13757,before,CWE-327,7.5,3.9,41.0,1289.0,1289.0,1,0.0,0.0,HIGH
CVE-2020-14422,through,CWE-330,5.9,2.2,45.0,,,0,,,MEDIUM
CVE-2020-15348,and,CWE-94,9.8,3.9,61.0,,,1,,,CRITICAL
CVE-2013-7489,library,CWE-502,6.8,0.9,1.0,2207.0,2207.0,0,7.0,5.83,MEDIUM
CVE-2020-15523,through,CWE-427,7.8,1.8,37.0,,,0,,,HIGH
CVE-2019-20907,through,CWE-835,7.5,3.9,38.0,,,0,,,HIGH
CVE-2020-15720,through,CWE-295,6.8,1.6,39.0,,,0,,,MEDIUM
CVE-2020-15101,freewvs,CWE-400,2.8,1.3,1.0,2023.0,2023.0,0,0.0,0.17,LOW
CVE-2020-15801,restrictions,CWE-426,9.8,3.9,1.0,,,0,,,CRITICAL
CVE-2020-13124,and,CWE-78,8.8,2.8,65.0,,,0,,,HIGH
CVE-2020-15142,before,CWE-94,8.0,1.3,42.0,1215.0,1215.0,0,0.0,0.0,HIGH
CVE-2020-10289,unsafe,CWE-20,8.8,2.8,1.0,1510.0,1510.0,0,3.0,0.0,HIGH
CVE-2020-24715,before,CWE-295,9.8,3.9,43.0,1202.0,1202.0,1,0.0,0.0,CRITICAL
CVE-2020-24583,issue,CWE-276,7.5,3.9,56.0,533.0,533.0,0,0.0,0.0,HIGH
CVE-2020-24584,issue,CWE-276,7.5,3.9,57.0,533.0,533.0,0,0.0,0.0,HIGH
CVE-2019-20916,pip,CWE-22,7.5,3.9,1.0,2154.0,2154.0,1,10.0,1.17,HIGH
CVE-2020-15163,reference,CWE-863,8.7,2.3,2.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2020-13948,investigating,NVD-CWE-noinfo,8.8,2.8,2.0,,,0,,,HIGH
CVE-2020-25489,heap,CWE-787,9.8,3.9,1.0,,,1,,,CRITICAL
CVE-2020-15193,before,CWE-908,7.1,2.8,43.0,1173.0,1173.0,1,0.0,0.0,HIGH
CVE-2020-15207,before,CWE-119,8.7,2.2,44.0,1173.0,1173.0,1,0.0,0.0,HIGH
CVE-2020-26116,before,CWE-74,7.2,3.9,45.0,1172.0,1172.0,1,0.0,0.0,HIGH
CVE-2020-15251,the,CWE-863,7.7,3.1,76.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2020-26943,issue,NVD-CWE-noinfo,9.9,3.1,71.0,488.0,488.0,0,0.0,0.0,CRITICAL
CVE-2020-4636,could,CWE-77,7.2,1.2,1.0,0.0,0.0,0,0.0,0.0,HIGH
CVE-2020-16977,remote,NVD-CWE-noinfo,7.0,1.0,6.0,,,0,,,HIGH
CVE-2020-27619,through,NVD-CWE-noinfo,9.8,3.9,39.0,,,0,,,CRITICAL
CVE-2020-25658,was,CWE-385,7.5,3.9,6.0,0.0,0.0,1,0.0,0.0,HIGH
CVE-2020-26222,set,CWE-74,8.7,2.3,1.0,,,1,,,HIGH
CVE-2020-8897,weak,CWE-310,4.8,1.2,1.0,,,1,,,MEDIUM
CVE-2019-19875,issue,CWE-77,9.8,3.9,67.0,446.0,446.0,0,0.0,0.0,CRITICAL
CVE-2012-0955,was,CWE-295,6.8,1.6,8.0,0.0,0.0,1,0.0,0.0,MEDIUM
CVE-2020-26244,oic,CWE-325,6.8,1.6,1.0,1239.0,1239.0,0,3.0,0.0,MEDIUM
CVE-2020-27783,vulnerability,CWE-79,6.1,2.8,35.0,,,1,,,MEDIUM
CVE-2020-29651,denial,NVD-CWE-Other,7.5,3.9,1.0,1960.0,1960.0,0,1.0,2.33,HIGH
CVE-2020-27351,memory,CWE-772,2.0,0.6,1.0,1559.0,1559.0,0,0.0,0.0,LOW
CVE-2020-26268,affected,CWE-471,4.4,1.8,11.0,1938.0,1938.0,1,0.0,1.25,MEDIUM
CVE-2020-26263,open,CWE-326,7.5,3.9,1.0,,,1,,,HIGH
CVE-2020-29396,sandboxing,CWE-267,8.8,2.8,1.0,,,0,,,HIGH
CVE-2021-21236,converter,CWE-400,5.7,2.1,1.0,0.0,0.0,1,0.0,0.0,MEDIUM
CVE-2020-25659,vulnerable,CWE-385,5.9,2.2,54.0,,,0,,,MEDIUM
CVE-2021-21241,package,CWE-352,7.4,2.8,3.0,0.0,0.0,0,0.0,0.0,HIGH
